time_hours,survival,split,gate_group
0.014166666666666666,0.9272879231090684,repository_disjoint,routed
0.014444444444444444,0.9268700376096952,repository_disjoint,routed
0.015,0.9256163811115756,repository_disjoint,routed
0.015555555555555555,0.9247806101128292,repository_disjoint,routed
0.015833333333333335,0.9239448391140828,repository_disjoint,routed
0.01611111111111111,0.9235269536147096,repository_disjoint,routed
0.01638888888888889,0.9226911826159633,repository_disjoint,routed
0.016666666666666666,0.9214375261178437,repository_disjoint,routed
0.016944444444444446,0.9201838696197242,repository_disjoint,routed
0.017222222222222222,0.9193480986209779,repository_disjoint,routed
0.0175,0.9185123276222316,repository_disjoint,routed
0.017777777777777778,0.9176765566234852,repository_disjoint,routed
0.018055555555555554,0.9168407856247389,repository_disjoint,routed
0.018333333333333333,0.9155871291266193,repository_disjoint,routed
0.02,0.9151692436272462,repository_disjoint,routed
0.020555555555555556,0.9143334726284998,repository_disjoint,routed
0.021111111111111112,0.9134977016297535,repository_disjoint,routed
0.021388888888888888,0.9126619306310072,repository_disjoint,routed
0.021666666666666667,0.912244045131634,repository_disjoint,routed
0.021944444444444444,0.9114082741328876,repository_disjoint,routed
0.022222222222222223,0.9109903886335144,repository_disjoint,routed
0.02277777777777778,0.9105725031341413,repository_disjoint,routed
0.023055555555555555,0.9101546176347681,repository_disjoint,routed
0.02388888888888889,0.909736732135395,repository_disjoint,routed
0.025555555555555557,0.9093188466360218,repository_disjoint,routed
0.026111111111111113,0.9089009611366486,repository_disjoint,routed
0.02638888888888889,0.9084830756372754,repository_disjoint,routed
0.026944444444444444,0.907647304638529,repository_disjoint,routed
0.02722222222222222,0.9072294191391559,repository_disjoint,routed
0.027777777777777776,0.9068115336397826,repository_disjoint,routed
0.028055555555555556,0.9063936481404095,repository_disjoint,routed
0.028333333333333332,0.9055578771416631,repository_disjoint,routed
0.02861111111111111,0.9047221061429167,repository_disjoint,routed
0.03027777777777778,0.9043042206435435,repository_disjoint,routed
0.030555555555555555,0.9038863351441704,repository_disjoint,routed
0.03111111111111111,0.9034684496447972,repository_disjoint,routed
0.03138888888888889,0.9030505641454241,repository_disjoint,routed
0.03277777777777778,0.9026326786460509,repository_disjoint,routed
0.03361111111111111,0.9022147931466777,repository_disjoint,routed
0.034166666666666665,0.9017969076473046,repository_disjoint,routed
0.034722222222222224,0.9013790221479314,repository_disjoint,routed
0.035,0.9009611366485583,repository_disjoint,routed
0.035555555555555556,0.9005432511491851,repository_disjoint,routed
0.03666666666666667,0.9001253656498119,repository_disjoint,routed
0.036944444444444446,0.8997074801504388,repository_disjoint,routed
0.0375,0.8992895946510656,repository_disjoint,routed
0.03805555555555556,0.8988717091516925,repository_disjoint,routed
0.03861111111111111,0.8984538236523193,repository_disjoint,routed
0.03888888888888889,0.8980359381529461,repository_disjoint,routed
0.03916666666666667,0.897618052653573,repository_disjoint,routed
0.03972222222222222,0.8972001671541998,repository_disjoint,routed
0.04055555555555555,0.8963643961554535,repository_disjoint,routed
0.04083333333333333,0.8959465106560803,repository_disjoint,routed
0.04138888888888889,0.8946928541579607,repository_disjoint,routed
0.041944444444444444,0.8942749686585876,repository_disjoint,routed
0.042777777777777776,0.8938570831592144,repository_disjoint,routed
0.043333333333333335,0.8934391976598413,repository_disjoint,routed
0.04388888888888889,0.8930213121604681,repository_disjoint,routed
0.04472222222222222,0.8926034266610949,repository_disjoint,routed
0.045,0.8921855411617218,repository_disjoint,routed
0.04527777777777778,0.8917676556623486,repository_disjoint,routed
0.04583333333333333,0.8909318846636023,repository_disjoint,routed
0.04666666666666667,0.8905139991642291,repository_disjoint,routed
0.0475,0.890096113664856,repository_disjoint,routed
0.04805555555555555,0.8896782281654828,repository_disjoint,routed
0.04833333333333333,0.8892603426661096,repository_disjoint,routed
0.04861111111111111,0.8888424571667365,repository_disjoint,routed
0.049444444444444444,0.8880066861679902,repository_disjoint,routed
0.04972222222222222,0.8871709151692438,repository_disjoint,routed
0.050833333333333335,0.8867530296698707,repository_disjoint,routed
0.051111111111111114,0.8863351441704975,repository_disjoint,routed
0.05305555555555556,0.8854993731717512,repository_disjoint,routed
0.05444444444444444,0.885081487672378,repository_disjoint,routed
0.05472222222222222,0.8838278311742586,repository_disjoint,routed
0.05527777777777778,0.8834099456748854,repository_disjoint,routed
0.05555555555555555,0.8829920601755122,repository_disjoint,routed
0.05583333333333333,0.8821562891767659,repository_disjoint,routed
0.05638888888888889,0.8809026326786464,repository_disjoint,routed
0.056666666666666664,0.8804847471792733,repository_disjoint,routed
0.05722222222222222,0.8800668616799001,repository_disjoint,routed
0.057777777777777775,0.879648976180527,repository_disjoint,routed
0.06027777777777778,0.8792310906811538,repository_disjoint,routed
0.06055555555555556,0.8783953196824075,repository_disjoint,routed
0.060833333333333336,0.8779774341830342,repository_disjoint,routed
0.06138888888888889,0.877559548683661,repository_disjoint,routed
0.06222222222222222,0.8771416631842879,repository_disjoint,routed
0.0625,0.8767237776849147,repository_disjoint,routed
0.06333333333333334,0.8758880066861684,repository_disjoint,routed
0.0636111111111111,0.8754701211867952,repository_disjoint,routed
0.06388888888888888,0.8750522356874221,repository_disjoint,routed
0.06416666666666666,0.8742164646886758,repository_disjoint,routed
0.06444444444444444,0.8733806936899294,repository_disjoint,routed
0.065,0.8725449226911831,repository_disjoint,routed
0.06527777777777778,0.87212703719181,repository_disjoint,routed
0.06666666666666667,0.8712912661930636,repository_disjoint,routed
0.0675,0.8704554951943173,repository_disjoint,routed
0.06777777777777778,0.8700376096949441,repository_disjoint,routed
0.06805555555555555,0.869619724195571,repository_disjoint,routed
0.06833333333333333,0.8692018386961978,repository_disjoint,routed
0.06944444444444445,0.8687839531968247,repository_disjoint,routed
0.07027777777777777,0.8679481821980783,repository_disjoint,routed
0.07055555555555555,0.867112411199332,repository_disjoint,routed
0.07277777777777777,0.8666945256999589,repository_disjoint,routed
0.07305555555555555,0.8662766402005857,repository_disjoint,routed
0.07361111111111111,0.8658587547012124,repository_disjoint,routed
0.07444444444444444,0.8654408692018393,repository_disjoint,routed
0.0763888888888889,0.8650229837024661,repository_disjoint,routed
0.07694444444444444,0.864605098203093,repository_disjoint,routed
0.07777777777777778,0.8641872127037198,repository_disjoint,routed
0.07944444444444444,0.8633514417049735,repository_disjoint,routed
0.0811111111111111,0.8625156707062271,repository_disjoint,routed
0.08138888888888889,0.862097785206854,repository_disjoint,routed
0.08166666666666667,0.8616798997074808,repository_disjoint,routed
0.0825,0.8612620142081077,repository_disjoint,routed
0.08277777777777778,0.8608441287087345,repository_disjoint,routed
0.08611111111111111,0.8604262432093613,repository_disjoint,routed
0.08666666666666667,0.859590472210615,repository_disjoint,routed
0.08833333333333333,0.8591725867112419,repository_disjoint,routed
0.08861111111111111,0.8583368157124955,repository_disjoint,routed
0.08916666666666667,0.8579189302131224,repository_disjoint,routed
0.09,0.8575010447137492,repository_disjoint,routed
0.09055555555555556,0.8570831592143761,repository_disjoint,routed
0.09222222222222222,0.8566652737150029,repository_disjoint,routed
0.09361111111111112,0.8562473882156297,repository_disjoint,routed
0.09444444444444444,0.8558295027162566,repository_disjoint,routed
0.095,0.8554116172168834,repository_disjoint,routed
0.09583333333333334,0.8549937317175103,repository_disjoint,routed
0.0961111111111111,0.8545758462181371,repository_disjoint,routed
0.0975,0.8541579607187639,repository_disjoint,routed
0.09777777777777778,0.8537400752193908,repository_disjoint,routed
0.09805555555555556,0.8533221897200176,repository_disjoint,routed
0.09861111111111111,0.8529043042206444,repository_disjoint,routed
0.09916666666666667,0.8524864187212713,repository_disjoint,routed
0.10277777777777777,0.8520685332218981,repository_disjoint,routed
0.10388888888888889,0.851650647722525,repository_disjoint,routed
0.10444444444444445,0.8512327622231518,repository_disjoint,routed
0.10472222222222222,0.8508148767237786,repository_disjoint,routed
0.10555555555555556,0.8503969912244055,repository_disjoint,routed
0.1063888888888889,0.8499791057250323,repository_disjoint,routed
0.10694444444444444,0.8495612202256592,repository_disjoint,routed
0.11027777777777778,0.849143334726286,repository_disjoint,routed
0.11138888888888888,0.8487254492269128,repository_disjoint,routed
0.11194444444444444,0.8483075637275397,repository_disjoint,routed
0.11222222222222222,0.8478896782281665,repository_disjoint,routed
0.11361111111111111,0.8474717927287934,repository_disjoint,routed
0.11388888888888889,0.8470539072294202,repository_disjoint,routed
0.11472222222222223,0.846636021730047,repository_disjoint,routed
0.11527777777777778,0.8462181362306739,repository_disjoint,routed
0.11611111111111111,0.8458002507313007,repository_disjoint,routed
0.1175,0.8453823652319274,repository_disjoint,routed
0.11805555555555555,0.8449644797325543,repository_disjoint,routed
0.11972222222222222,0.8437108232344348,repository_disjoint,routed
0.12083333333333333,0.8428750522356885,repository_disjoint,routed
0.1213888888888889,0.8424571667363153,repository_disjoint,routed
0.12305555555555556,0.841621395737569,repository_disjoint,routed
0.12361111111111112,0.8412035102381958,repository_disjoint,routed
0.1238888888888889,0.8407856247388227,repository_disjoint,routed
0.12472222222222222,0.8403677392394495,repository_disjoint,routed
0.125,0.8399498537400764,repository_disjoint,routed
0.12527777777777777,0.8395319682407032,repository_disjoint,routed
0.12666666666666668,0.83911408274133,repository_disjoint,routed
0.12805555555555556,0.8386961972419569,repository_disjoint,routed
0.12833333333333333,0.8382783117425837,repository_disjoint,routed
0.12861111111111112,0.8378604262432106,repository_disjoint,routed
0.13166666666666665,0.8374425407438374,repository_disjoint,routed
0.13277777777777777,0.8370246552444642,repository_disjoint,routed
0.13472222222222222,0.8366067697450911,repository_disjoint,routed
0.135,0.8361888842457179,repository_disjoint,routed
0.13527777777777777,0.8353531132469716,repository_disjoint,routed
0.13694444444444445,0.8349352277475984,repository_disjoint,routed
0.13722222222222222,0.8340994567488521,repository_disjoint,routed
0.13944444444444445,0.833681571249479,repository_disjoint,routed
0.13972222222222222,0.8332636857501058,repository_disjoint,routed
0.14083333333333334,0.8328458002507326,repository_disjoint,routed
0.1411111111111111,0.8324279147513595,repository_disjoint,routed
0.1413888888888889,0.83117425825324,repository_disjoint,routed
0.14166666666666666,0.8307563727538668,repository_disjoint,routed
0.14277777777777778,0.8303384872544937,repository_disjoint,routed
0.1438888888888889,0.8299206017551204,repository_disjoint,routed
0.14416666666666667,0.8295027162557472,repository_disjoint,routed
0.14472222222222222,0.8290848307563741,repository_disjoint,routed
0.14666666666666667,0.8286669452570009,repository_disjoint,routed
0.14694444444444443,0.8282490597576277,repository_disjoint,routed
0.14888888888888888,0.8278311742582546,repository_disjoint,routed
0.14916666666666667,0.8274132887588814,repository_disjoint,routed
0.15083333333333335,0.8269954032595083,repository_disjoint,routed
0.1511111111111111,0.8265775177601351,repository_disjoint,routed
0.15138888888888888,0.826159632260762,repository_disjoint,routed
0.15194444444444444,0.8253238612620156,repository_disjoint,routed
0.15222222222222223,0.8249059757626425,repository_disjoint,routed
0.1527777777777778,0.8244880902632693,repository_disjoint,routed
0.15361111111111111,0.8240702047638961,repository_disjoint,routed
0.15527777777777776,0.823652319264523,repository_disjoint,routed
0.15583333333333332,0.8232344337651498,repository_disjoint,routed
0.15777777777777777,0.8228165482657767,repository_disjoint,routed
0.15833333333333333,0.8223986627664035,repository_disjoint,routed
0.15888888888888889,0.8219807772670303,repository_disjoint,routed
0.16083333333333333,0.8215628917676572,repository_disjoint,routed
0.16361111111111112,0.821145006268284,repository_disjoint,routed
0.1675,0.8207271207689109,repository_disjoint,routed
0.16805555555555557,0.8203092352695377,repository_disjoint,routed
0.16972222222222222,0.8198913497701645,repository_disjoint,routed
0.17,0.8194734642707914,repository_disjoint,routed
0.17416666666666666,0.8190555787714182,repository_disjoint,routed
0.175,0.818637693272045,repository_disjoint,routed
0.17805555555555555,0.8182198077726719,repository_disjoint,routed
0.1811111111111111,0.8178019222732987,repository_disjoint,routed
0.18194444444444444,0.8173840367739256,repository_disjoint,routed
0.18472222222222223,0.8169661512745524,repository_disjoint,routed
0.185,0.8165482657751792,repository_disjoint,routed
0.18583333333333332,0.8161303802758061,repository_disjoint,routed
0.18777777777777777,0.8157124947764329,repository_disjoint,routed
0.19055555555555556,0.8152946092770598,repository_disjoint,routed
0.19083333333333333,0.8148767237776866,repository_disjoint,routed
0.1922222222222222,0.8144588382783134,repository_disjoint,routed
0.19277777777777777,0.8140409527789403,repository_disjoint,routed
0.19333333333333333,0.8136230672795671,repository_disjoint,routed
0.19361111111111112,0.813205181780194,repository_disjoint,routed
0.19611111111111112,0.8127872962808208,repository_disjoint,routed
0.1963888888888889,0.8119515252820744,repository_disjoint,routed
0.19833333333333333,0.8115336397827012,repository_disjoint,routed
0.2011111111111111,0.811115754283328,repository_disjoint,routed
0.205,0.8106978687839549,repository_disjoint,routed
0.20777777777777778,0.8102799832845817,repository_disjoint,routed
0.20944444444444443,0.8098620977852086,repository_disjoint,routed
0.21166666666666667,0.8094442122858354,repository_disjoint,routed
0.21222222222222223,0.8090263267864622,repository_disjoint,routed
0.2127777777777778,0.8086084412870891,repository_disjoint,routed
0.21333333333333335,0.8081905557877159,repository_disjoint,routed
0.21472222222222223,0.8077726702883428,repository_disjoint,routed
0.2152777777777778,0.8073547847889696,repository_disjoint,routed
0.21666666666666667,0.8069368992895964,repository_disjoint,routed
0.21805555555555556,0.8065190137902233,repository_disjoint,routed
0.21833333333333332,0.8061011282908501,repository_disjoint,routed
0.22416666666666665,0.805683242791477,repository_disjoint,routed
0.22444444444444445,0.8052653572921038,repository_disjoint,routed
0.22527777777777777,0.8048474717927306,repository_disjoint,routed
0.22777777777777777,0.8044295862933575,repository_disjoint,routed
0.2286111111111111,0.8040117007939843,repository_disjoint,routed
0.22944444444444445,0.8035938152946112,repository_disjoint,routed
0.23194444444444445,0.803175929795238,repository_disjoint,routed
0.23277777777777778,0.8027580442958648,repository_disjoint,routed
0.23333333333333334,0.8023401587964917,repository_disjoint,routed
0.23555555555555555,0.8019222732971185,repository_disjoint,routed
0.2375,0.8015043877977454,repository_disjoint,routed
0.23805555555555555,0.8010865022983721,repository_disjoint,routed
0.23916666666666667,0.8006686167989989,repository_disjoint,routed
0.2411111111111111,0.8002507312996258,repository_disjoint,routed
0.24194444444444443,0.7998328458002526,repository_disjoint,routed
0.24305555555555555,0.7994149603008794,repository_disjoint,routed
0.2436111111111111,0.7985791893021331,repository_disjoint,routed
0.24888888888888888,0.79816130380276,repository_disjoint,routed
0.24972222222222223,0.7977434183033868,repository_disjoint,routed
0.2511111111111111,0.7973255328040136,repository_disjoint,routed
0.25166666666666665,0.7964897618052673,repository_disjoint,routed
0.25416666666666665,0.7960718763058942,repository_disjoint,routed
0.25472222222222224,0.795653990806521,repository_disjoint,routed
0.25555555555555554,0.7952361053071478,repository_disjoint,routed
0.25805555555555554,0.7948182198077747,repository_disjoint,routed
0.25916666666666666,0.7944003343084015,repository_disjoint,routed
0.25972222222222224,0.7935645633096552,repository_disjoint,routed
0.2619444444444444,0.793146677810282,repository_disjoint,routed
0.2627777777777778,0.7927287923109089,repository_disjoint,routed
0.26305555555555554,0.7923109068115357,repository_disjoint,routed
0.26805555555555555,0.7914751358127893,repository_disjoint,routed
0.2688888888888889,0.7910572503134161,repository_disjoint,routed
0.26916666666666667,0.7902214793146698,repository_disjoint,routed
0.2697222222222222,0.7898035938152966,repository_disjoint,routed
0.2713888888888889,0.7893857083159235,repository_disjoint,routed
0.2722222222222222,0.7889678228165503,repository_disjoint,routed
0.2725,0.7885499373171772,repository_disjoint,routed
0.2727777777777778,0.788132051817804,repository_disjoint,routed
0.27361111111111114,0.7877141663184308,repository_disjoint,routed
0.2738888888888889,0.7872962808190577,repository_disjoint,routed
0.27555555555555555,0.7868783953196844,repository_disjoint,routed
0.27694444444444444,0.7864605098203112,repository_disjoint,routed
0.27805555555555556,0.7860426243209381,repository_disjoint,routed
0.2783333333333333,0.7856247388215649,repository_disjoint,routed
0.2852777777777778,0.7852068533221918,repository_disjoint,routed
0.28694444444444445,0.7847889678228186,repository_disjoint,routed
0.2875,0.7843710823234454,repository_disjoint,routed
0.2886111111111111,0.7839531968240723,repository_disjoint,routed
0.29,0.7835353113246991,repository_disjoint,routed
0.29055555555555557,0.783117425825326,repository_disjoint,routed
0.2941666666666667,0.7826995403259528,repository_disjoint,routed
0.2947222222222222,0.7822816548265796,repository_disjoint,routed
0.2966666666666667,0.7814458838278333,repository_disjoint,routed
0.2972222222222222,0.7810279983284601,repository_disjoint,routed
0.2975,0.7801922273297138,repository_disjoint,routed
0.29777777777777775,0.7793564563309675,repository_disjoint,routed
0.29833333333333334,0.7789385708315943,repository_disjoint,routed
0.3025,0.7785206853322212,repository_disjoint,routed
0.305,0.778102799832848,repository_disjoint,routed
0.30527777777777776,0.7776849143334749,repository_disjoint,routed
0.30916666666666665,0.7772670288341017,repository_disjoint,routed
0.30972222222222223,0.7768491433347285,repository_disjoint,routed
0.3113888888888889,0.7764312578353554,repository_disjoint,routed
0.31194444444444447,0.7760133723359822,repository_disjoint,routed
0.3125,0.7755954868366091,repository_disjoint,routed
0.31777777777777777,0.7751776013372359,repository_disjoint,routed
0.3188888888888889,0.7747597158378627,repository_disjoint,routed
0.3194444444444444,0.7743418303384896,repository_disjoint,routed
0.32,0.7739239448391164,repository_disjoint,routed
0.3202777777777778,0.7735060593397433,repository_disjoint,routed
0.32222222222222224,0.7730881738403701,repository_disjoint,routed
0.325,0.7726702883409969,repository_disjoint,routed
0.3258333333333333,0.7722524028416238,repository_disjoint,routed
0.3275,0.7718345173422506,repository_disjoint,routed
0.3325,0.7714166318428775,repository_disjoint,routed
0.33416666666666667,0.7709987463435043,repository_disjoint,routed
0.335,0.7705808608441311,repository_disjoint,routed
0.3386111111111111,0.770162975344758,repository_disjoint,routed
0.34,0.7697450898453848,repository_disjoint,routed
0.3402777777777778,0.7693272043460117,repository_disjoint,routed
0.3436111111111111,0.7689093188466385,repository_disjoint,routed
0.34555555555555556,0.7684914333472653,repository_disjoint,routed
0.3475,0.7680735478478922,repository_disjoint,routed
0.35138888888888886,0.767655662348519,repository_disjoint,routed
0.35444444444444445,0.7672377768491458,repository_disjoint,routed
0.35583333333333333,0.7668198913497727,repository_disjoint,routed
0.3586111111111111,0.7664020058503995,repository_disjoint,routed
0.3597222222222222,0.7659841203510264,repository_disjoint,routed
0.3611111111111111,0.7655662348516532,repository_disjoint,routed
0.3625,0.76514834935228,repository_disjoint,routed
0.36333333333333334,0.7647304638529069,repository_disjoint,routed
0.36527777777777776,0.7643125783535337,repository_disjoint,routed
0.3686111111111111,0.7638946928541606,repository_disjoint,routed
0.37,0.7634768073547874,repository_disjoint,routed
0.37416666666666665,0.7630589218554142,repository_disjoint,routed
0.37527777777777777,0.7626410363560411,repository_disjoint,routed
0.37583333333333335,0.7622231508566679,repository_disjoint,routed
0.3775,0.7613873798579216,repository_disjoint,routed
0.38222222222222224,0.7609694943585484,repository_disjoint,routed
0.38916666666666666,0.7605516088591753,repository_disjoint,routed
0.3902777777777778,0.7601337233598021,repository_disjoint,routed
0.39166666666666666,0.759715837860429,repository_disjoint,routed
0.3938888888888889,0.7588800668616826,repository_disjoint,routed
0.3952777777777778,0.7584621813623095,repository_disjoint,routed
0.39694444444444443,0.7580442958629363,repository_disjoint,routed
0.3983333333333333,0.7576264103635632,repository_disjoint,routed
0.3988888888888889,0.75720852486419,repository_disjoint,routed
0.39916666666666667,0.7567906393648168,repository_disjoint,routed
0.40194444444444444,0.7563727538654437,repository_disjoint,routed
0.40305555555555556,0.7559548683660705,repository_disjoint,routed
0.4041666666666667,0.7555369828666973,repository_disjoint,routed
0.40444444444444444,0.7551190973673242,repository_disjoint,routed
0.4097222222222222,0.754701211867951,repository_disjoint,routed
0.4127777777777778,0.7542833263685779,repository_disjoint,routed
0.4136111111111111,0.7538654408692047,repository_disjoint,routed
0.41388888888888886,0.7534475553698315,repository_disjoint,routed
0.41805555555555557,0.7530296698704584,repository_disjoint,routed
0.42694444444444446,0.7526117843710852,repository_disjoint,routed
0.4272222222222222,0.7521938988717121,repository_disjoint,routed
0.4280555555555556,0.7517760133723389,repository_disjoint,routed
0.43472222222222223,0.7513581278729657,repository_disjoint,routed
0.4361111111111111,0.7509402423735926,repository_disjoint,routed
0.4444444444444444,0.7505223568742194,repository_disjoint,routed
0.44722222222222224,0.7501044713748463,repository_disjoint,routed
0.4627777777777778,0.7496865858754731,repository_disjoint,routed
0.4658333333333333,0.7492687003760999,repository_disjoint,routed
0.4677777777777778,0.7488508148767268,repository_disjoint,routed
0.46805555555555556,0.7484329293773536,repository_disjoint,routed
0.4688888888888889,0.7480150438779805,repository_disjoint,routed
0.47055555555555556,0.7475971583786073,repository_disjoint,routed
0.4727777777777778,0.7471792728792341,repository_disjoint,routed
0.4736111111111111,0.746761387379861,repository_disjoint,routed
0.47944444444444445,0.7463435018804878,repository_disjoint,routed
0.48,0.7459256163811147,repository_disjoint,routed
0.4816666666666667,0.7455077308817415,repository_disjoint,routed
0.48777777777777775,0.7450898453823683,repository_disjoint,routed
0.49166666666666664,0.7446719598829952,repository_disjoint,routed
0.49333333333333335,0.744254074383622,repository_disjoint,routed
0.4936111111111111,0.7438361888842489,repository_disjoint,routed
0.49527777777777776,0.7434183033848757,repository_disjoint,routed
0.5022222222222222,0.7430004178855025,repository_disjoint,routed
0.5036111111111111,0.7425825323861294,repository_disjoint,routed
0.5044444444444445,0.7421646468867562,repository_disjoint,routed
0.5047222222222222,0.741746761387383,repository_disjoint,routed
0.5055555555555555,0.7409109903886367,repository_disjoint,routed
0.5058333333333334,0.7404931048892636,repository_disjoint,routed
0.5069444444444444,0.7396573338905172,repository_disjoint,routed
0.5072222222222222,0.7388215628917709,repository_disjoint,routed
0.5077777777777778,0.7384036773923978,repository_disjoint,routed
0.5083333333333333,0.7379857918930246,repository_disjoint,routed
0.5097222222222222,0.7375679063936514,repository_disjoint,routed
0.5111111111111111,0.7371500208942783,repository_disjoint,routed
0.5116666666666667,0.7367321353949051,repository_disjoint,routed
0.5147222222222222,0.736314249895532,repository_disjoint,routed
0.5161111111111111,0.7358963643961588,repository_disjoint,routed
0.5202777777777777,0.7354784788967856,repository_disjoint,routed
0.5216666666666666,0.7350605933974125,repository_disjoint,routed
0.5316666666666666,0.7346427078980393,repository_disjoint,routed
0.5322222222222223,0.7342248223986662,repository_disjoint,routed
0.535,0.733806936899293,repository_disjoint,routed
0.5372222222222223,0.7333890513999198,repository_disjoint,routed
0.5377777777777778,0.7329711659005467,repository_disjoint,routed
0.5402777777777777,0.7325532804011735,repository_disjoint,routed
0.5436111111111112,0.7321353949018004,repository_disjoint,routed
0.5461111111111111,0.7317175094024272,repository_disjoint,routed
0.5472222222222223,0.731299623903054,repository_disjoint,routed
0.55,0.7308817384036809,repository_disjoint,routed
0.5530555555555555,0.7304638529043077,repository_disjoint,routed
0.5558333333333333,0.7300459674049345,repository_disjoint,routed
0.56,0.7296280819055614,repository_disjoint,routed
0.5611111111111111,0.7292101964061882,repository_disjoint,routed
0.5630555555555555,0.7283744254074419,repository_disjoint,routed
0.5633333333333334,0.7279565399080687,repository_disjoint,routed
0.5663888888888889,0.7271207689093224,repository_disjoint,routed
0.5666666666666667,0.7267028834099493,repository_disjoint,routed
0.5683333333333334,0.7262849979105761,repository_disjoint,routed
0.5766666666666667,0.7258671124112029,repository_disjoint,routed
0.5772222222222222,0.7254492269118298,repository_disjoint,routed
0.58,0.7250313414124566,repository_disjoint,routed
0.5833333333333334,0.7246134559130835,repository_disjoint,routed
0.5836111111111111,0.7241955704137103,repository_disjoint,routed
0.5841666666666666,0.7237776849143371,repository_disjoint,routed
0.585,0.723359799414964,repository_disjoint,routed
0.5855555555555556,0.7229419139155908,repository_disjoint,routed
0.5866666666666667,0.7221061429168444,repository_disjoint,routed
0.5913888888888889,0.7216882574174712,repository_disjoint,routed
0.5972222222222222,0.7212703719180981,repository_disjoint,routed
0.5988888888888889,0.7208524864187249,repository_disjoint,routed
0.5997222222222223,0.7204346009193517,repository_disjoint,routed
0.6058333333333333,0.7195988299206054,repository_disjoint,routed
0.6075,0.7191809444212323,repository_disjoint,routed
0.6086111111111111,0.7187630589218591,repository_disjoint,routed
0.6122222222222222,0.7179272879231128,repository_disjoint,routed
0.6188888888888889,0.7175094024237396,repository_disjoint,routed
0.6272222222222222,0.7170915169243665,repository_disjoint,routed
0.6355555555555555,0.7162557459256201,repository_disjoint,routed
0.6372222222222222,0.715837860426247,repository_disjoint,routed
0.6386111111111111,0.7154199749268738,repository_disjoint,routed
0.6411111111111111,0.7150020894275007,repository_disjoint,routed
0.6527777777777778,0.7145842039281275,repository_disjoint,routed
0.6544444444444445,0.7141663184287543,repository_disjoint,routed
0.6575,0.7137484329293812,repository_disjoint,routed
0.66,0.713330547430008,repository_disjoint,routed
0.6666666666666666,0.7129126619306349,repository_disjoint,routed
0.6688888888888889,0.7124947764312617,repository_disjoint,routed
0.6733333333333333,0.7120768909318885,repository_disjoint,routed
0.6744444444444444,0.7116590054325154,repository_disjoint,routed
0.6797222222222222,0.7112411199331422,repository_disjoint,routed
0.6808333333333333,0.710823234433769,repository_disjoint,routed
0.6827777777777778,0.7104053489343959,repository_disjoint,routed
0.6861111111111111,0.7099874634350227,repository_disjoint,routed
0.6866666666666666,0.7095695779356496,repository_disjoint,routed
0.6966666666666667,0.7091516924362764,repository_disjoint,routed
0.6997222222222222,0.7087338069369032,repository_disjoint,routed
